year,temperature,precipitation,elevation,slope,nightlight,population_density,road_density,mining_density,forest_area_percent,cropland_area_percent,impervious_area_percent,VHI,h3_index,latitude,longitude
2005,18.35490710744841,1549.821664670525,301.7021549404743,18.31641617228864,2.1663178111039425,516.5960775555313,0.1329757847514834,0.0,86.17714285714287,13.34122448979592,0.4818367346938775,0.4389493196716415,8541a8abfffffff,25.53315757552451,115.10578194414332
2006,18.66211224147857,1754.757928519034,301.7021549404743,18.31641617228864,2.323525861852945,520.1249910257104,0.1329757847514834,0.0,86.19795918367346,13.223673469387755,0.4818367346938775,0.4916303186561706,8541a8abfffffff,25.53315757552451,115.10578194414332
2007,18.979619440046893,1380.261385392321,301.7021549404743,18.31641617228864,2.525833422011845,527.4202472359002,0.1329757847514834,0.0,86.3365306122449,12.81857142857143,0.7487755102040816,0.5261262185419427,8541a8abfffffff,25.53315757552451,115.10578194414332
2008,18.186053045237163,1577.8223325344643,301.7021549404743,18.31641617228864,3.9885674892280463,542.904176099302,0.1329757847514834,0.0,86.27979591836734,13.142040816326531,0.4816326530612245,0.5004103355090455,8541a8abfffffff,25.53315757552451,115.10578194414332
2009,19.024609735462867,1141.3494980456137,301.7021549404743,18.31641617228864,3.024682447608113,551.8747145386768,0.1329757847514834,0.0,86.43183673469387,12.990204081632651,0.4816326530612245,0.5188077747699003,8541a8abfffffff,25.53315757552451,115.10578194414332
2010,18.46672114330116,1807.5988104036176,301.7021549404743,18.31641617228864,3.856432385599599,555.5743087228423,0.1329757847514834,0.0,86.30857142857143,12.84673469387755,0.7489795918367348,0.5156347583991131,8541a8abfffffff,25.53315757552451,115.10578194414332
2011,18.008961601080504,1341.4303128189808,301.7021549404743,18.31641617228864,3.35400694910567,569.807758750814,0.1329757847514834,0.0,86.21551020408164,12.939183673469389,0.7487755102040816,0.5842071864790259,8541a8abfffffff,25.53315757552451,115.10578194414332
2012,18.093940026334806,1779.7991665673162,301.7021549404743,18.31641617228864,4.127944986953022,579.4995319216096,0.1329757847514834,0.0,86.00183673469388,13.245714285714286,0.6561224489795918,0.627886333264672,8541a8abfffffff,25.53315757552451,115.10578194414332
2013,18.633282983027577,1316.6784332131183,301.7021549404743,18.31641617228864,4.209338786132838,568.5816930345812,0.1329757847514834,0.0,85.39020408163265,13.739591836734697,0.773469387755102,0.6631160838047342,8541a8abfffffff,25.53315757552451,115.10578194414332
2014,19.13810765344628,1323.5233990718964,301.7021549404743,18.31641617228864,3.5782874623296728,575.6947701671581,0.1329757847514834,0.0,84.29,14.842653061224487,0.7708163265306122,0.6529693156039073,8541a8abfffffff,25.53315757552451,115.10578194414332
2015,18.74438048617476,1624.243115554791,301.7021549404743,18.31641617228864,4.307948460551564,551.3569532856288,0.1329757847514834,0.0,84.47632653061225,14.752857142857142,0.6742857142857143,0.6387697721400136,8541a8abfffffff,25.53315757552451,115.10578194414332
2016,18.80452544258421,2196.9382262326008,301.7021549404743,18.31641617228864,2.915431163439157,557.7797026798917,0.1329757847514834,0.0,84.57489795918367,14.654489795918368,0.6740816326530612,0.6233906947223359,8541a8abfffffff,25.53315757552451,115.10578194414332
2017,18.95638967315294,1227.1554179077882,301.7021549404743,18.31641617228864,7.465089008799441,561.2613964221929,0.1329757847514834,0.0,85.38795918367347,13.93755102040816,0.5779591836734694,0.6878271871809637,8541a8abfffffff,25.53315757552451,115.10578194414332
2018,18.6996957966268,1421.8445293559985,301.7021549404743,18.31641617228864,7.3977145553940495,571.2583556778386,0.1329757847514834,0.0,85.34387755102041,13.808571428571428,0.7514285714285714,0.642739162409461,8541a8abfffffff,25.53315757552451,115.10578194414332
2019,19.06111588956885,1590.3559490904636,301.7021549404743,18.31641617228864,6.825789195452636,574.2736188848372,0.1329757847514834,0.0,85.38714285714286,13.665714285714284,0.8506122448979591,0.6429554613776522,8541a8abfffffff,25.53315757552451,115.10578194414332
2020,19.42350732177233,1311.7592311707683,301.7021549404743,18.31641617228864,8.220003880372875,582.9948813991405,0.1329757847514834,0.0,85.0330612244898,14.164489795918366,0.7053061224489796,0.6605497330602547,8541a8abfffffff,25.53315757552451,115.10578194414332
2021,19.42350732177233,1311.7592311707683,301.7021549404743,18.31641617228864,8.384403957980332,588.8248302131319,0.1329757847514834,0.0,85.0330612244898,14.164489795918366,0.7053061224489796,0.6991593134413049,8541a8abfffffff,25.53315757552451,115.10578194414332
2022,19.42350732177233,1311.7592311707683,301.7021549404743,18.31641617228864,8.548804035587791,594.6547790271233,0.1329757847514834,0.0,85.0330612244898,14.164489795918366,0.7053061224489796,0.7083259628142581,8541a8abfffffff,25.53315757552451,115.10578194414332
2023,19.42350732177233,1311.7592311707683,301.7021549404743,18.31641617228864,8.713204113195248,600.4847278411147,0.1329757847514834,0.0,85.0330612244898,14.164489795918366,0.7053061224489796,0.7122618685582731,8541a8abfffffff,25.53315757552451,115.10578194414332
2024,19.42350732177233,1311.7592311707683,301.7021549404743,18.31641617228864,8.877604190802705,606.3146766551062,0.1329757847514834,0.0,85.0330612244898,14.164489795918366,0.7053061224489796,0.7322740027475376,8541a8abfffffff,25.53315757552451,115.10578194414332
2000,18.512684757861155,1575.986648211248,261.70990850622024,17.19422091373733,3.184338724363013,609.8267664518271,0.0075373225745647,0.0,74.67714285714285,24.308367346938773,0.4377551020408163,0.4869393197522806,8541a8affffffff,25.516088377736445,114.9467293128474
2001,18.702656156845062,1645.6935407840272,261.70990850622024,17.19422091373733,3.2185257861965435,601.5184988223132,0.0075373225745647,0.0,74.3830612244898,24.70183673469388,0.3383673469387754,0.4708696389224283,8541a8affffffff,25.516088377736445,114.9467293128474
2002,19.014318997199428,1689.216435632042,261.70990850622024,17.19422091373733,3.1942983318271203,582.0170750340661,0.0075373225745647,0.0,74.58081632653061,24.58673469387756,0.2557142857142857,0.4319007260014644,8541a8affffffff,25.516088377736445,114.9467293128474
2003,19.36495976336532,1135.0766617116954,261.70990850622024,17.19422091373733,2.452228541554905,569.6159821664025,0.0075373225745647,0.0,74.45367346938775,24.58530612244898,0.3844897959183673,0.4430088331311947,8541a8affffffff,25.516088377736445,114.9467293128474
2004,19.30935943421281,1180.3944966368535,261.70990850622024,17.19422091373733,2.686867620450043,548.1679354915193,0.0075373225745647,0.0,74.30673469387754,24.661428571428573,0.4551020408163265,0.4413173830845647,8541a8affffffff,25.516088377736445,114.9467293128474
2005,18.820865355394343,1457.1956893797617,261.70990850622024,17.19422091373733,2.4414848425242446,590.4961573243727,0.0075373225745647,0.0,74.1904081632653,24.76326530612245,0.5657142857142857,0.412390292727,8541a8affffffff,25.516088377736445,114.9467293128474
2006,19.14489142016901,1593.468578706648,261.70990850622024,17.19422091373733,2.726125950457176,603.423112318584,0.0075373225745647,0.0,74.04775510204082,24.867755102040817,0.5077551020408163,0.4387937997347596,8541a8affffffff,25.516088377736445,114.9467293128474
2007,19.427149915124588,1334.5780869549908,261.70990850622024,17.19422091373733,2.922952466692914,610.7956387536008,0.0075373225745647,0.0,72.71632653061225,26.09530612244898,0.6118367346938774,0.4573182001000485,8541a8affffffff,25.516088377736445,114.9467293128474
2008,18.685725043102384,1484.4073152844685,261.70990850622024,17.19422091373733,4.71628437975566,632.9040412715742,0.0075373225745647,0.0,72.35265306122449,26.63816326530612,0.4326530612244897,0.4552909204806046,8541a8affffffff,25.516088377736445,114.9467293128474
2009,19.561559297838603,1085.9111484663756,261.70990850622024,17.19422091373733,3.668312481796802,626.3454103543311,0.0075373225745647,0.0,72.84204081632653,26.24551020408164,0.4322448979591837,0.4577248119774486,8541a8affffffff,25.516088377736445,114.9467293128474
2010,18.910408011593823,1760.1707248806808,261.70990850622024,17.19422091373733,4.641851078800301,640.7522938124749,0.0075373225745647,0.0,72.93571428571428,26.171632653061227,0.5083673469387755,0.4533630270192746,8541a8affffffff,25.516088377736445,114.9467293128474
2011,18.533731248046468,1215.3050167212766,261.70990850622024,17.19422091373733,4.154672778568952,666.9881825093521,0.0075373225745647,0.0,72.19489795918368,26.71734693877552,0.6073469387755102,0.5306839770968884,8541a8affffffff,25.516088377736445,114.9467293128474
2012,18.509398571616163,1718.786740548085,261.70990850622024,17.19422091373733,4.99277928222771,671.7937407646085,0.0075373225745647,0.0,73.01530612244898,25.94448979591837,0.5597959183673469,0.570544570285092,8541a8affffffff,25.516088377736445,114.9467293128474
2013,19.15304367945052,1226.560854983121,261.70990850622024,17.19422091373733,5.593171145150541,684.6485237369803,0.0075373225745647,0.0,72.57204081632652,26.206326530612245,0.8373469387755103,0.6092549284547937,8541a8affffffff,25.516088377736445,114.9467293128474
2014,19.64696301847585,1265.744806438817,261.70990850622024,17.19422091373733,4.840882754606309,676.028406785905,0.0075373225745647,0.0,71.3773469387755,27.41938775510204,0.7208163265306122,0.5631350671878277,8541a8affffffff,25.516088377736445,114.9467293128474
2015,19.18580158436393,1537.188174357617,261.70990850622024,17.19422091373733,5.568330256907197,682.3728062244332,0.0075373225745647,0.0,69.84061224489795,28.626938775510204,1.0506122448979591,0.6055684534857942,8541a8affffffff,25.516088377736445,114.9467293128474
2016,19.243346306091443,2072.2598648192848,261.70990850622024,17.19422091373733,4.211767592315567,694.418701079446,0.0075373225745647,0.0,69.14755102040816,29.602857142857143,0.7659183673469387,0.5592350973502408,8541a8affffffff,25.516088377736445,114.9467293128474
2017,19.38288650558808,1189.1998762321275,261.70990850622024,17.19422091373733,8.616503662385451,708.6033535884792,0.0075373225745647,0.0,69.65857142857143,29.324693877551024,0.4477551020408162,0.6306040809696544,8541a8affffffff,25.516088377736445,114.9467293128474
2018,19.17125233967348,1321.362469804302,261.70990850622024,17.19422091373733,8.916585263197542,708.6059535779395,0.0075373225745647,0.0,68.65775510204082,29.978979591836737,0.5904081632653061,0.5898931328706319,8541a8affffffff,25.516088377736445,114.9467293128474
2019,19.508670953942016,1473.0234971291247,261.70990850622024,17.19422091373733,8.585429780955954,723.7939062507941,0.0075373225745647,0.0,68.71979591836735,29.92551020408164,0.4969387755102041,0.5911669101830492,8541a8affffffff,25.516088377736445,114.9467293128474
2020,19.83870331252302,1213.0780613116194,261.70990850622024,17.19422091373733,10.21479812212799,734.9727878178643,0.0075373225745647,0.0,69.20530612244897,29.488367346938777,0.6738775510204082,0.5771668699253414,8541a8affffffff,25.516088377736445,114.9467293128474
2021,19.83870331252302,1213.0780613116194,261.70990850622024,17.19422091373733,10.419094084570549,742.322515696043,0.0075373225745647,0.0,69.20530612244897,29.488367346938777,0.6738775510204082,0.6147470013798483,8541a8affffffff,25.516088377736445,114.9467293128474
2022,19.83870331252302,1213.0780613116194,261.70990850622024,17.19422091373733,10.623390047013109,749.6722435742216,0.0075373225745647,0.0,69.20530612244897,29.488367346938777,0.6738775510204082,0.6282457679120935,8541a8affffffff,25.516088377736445,114.9467293128474
2023,19.83870331252302,1213.0780613116194,261.70990850622024,17.19422091373733,10.82768600945567,757.0219714524002,0.0075373225745647,0.0,69.20530612244897,29.488367346938777,0.6738775510204082,0.6362281920787228,8541a8affffffff,25.516088377736445,114.9467293128474
2024,19.83870331252302,1213.0780613116194,261.70990850622024,17.19422091373733,11.03198197189823,764.3716993305788,0.0075373225745647,0.0,69.20530612244897,29.488367346938777,0.6738775510204082,0.6499465507164978,8541a8affffffff,25.516088377736445,114.9467293128474
2000,18.37737112288885,1707.8773147897653,323.95987347016046,20.262555589887715,3.0813233681464856,369.0556049800202,0.0,0.0,94.82795918367346,4.8297959183673465,0.3426530612244898,0.6099410892491826,8541a8b3fffffff,25.27536340174563,115.16140348805712
2001,18.629199164105007,1730.274068640027,323.95987347016046,20.262555589887715,2.9324222228710752,367.6446586467991,0.0,0.0,94.72938775510204,4.8336734693877546,0.4371428571428571,0.5892063087572873,8541a8b3fffffff,25.27536340174563,115.16140348805712
2002,18.898111794412827,1663.6709200966457,323.95987347016046,20.262555589887715,2.860390179933684,373.2509383336258,0.0,0.0,94.7026530612245,4.762040816326531,0.5355102040816326,0.5427441798520445,8541a8b3fffffff,25.27536340174563,115.16140348805712
2003,19.14426366780148,1155.7758223974386,323.95987347016046,20.262555589887715,2.199069302573806,381.9556058559198,0.0,0.0,94.85183673469388,4.709387755102041,0.4389795918367346,0.5478381319542729,8541a8b3fffffff,25.27536340174563,115.16140348805712
2004,18.987418085044304,1296.556245243034,323.95987347016046,20.262555589887715,2.385853395119522,383.8507754441206,0.0,0.0,94.85183673469388,4.709387755102041,0.4389795918367346,0.5563564428805732,8541a8b3fffffff,25.27536340174563,115.16140348805712
2005,18.696609316941103,1500.5201536037464,323.95987347016046,20.262555589887715,2.408660428631612,389.34984310518126,0.0,0.0,94.82448979591835,4.736734693877551,0.4389795918367346,0.50798244807083,8541a8b3fffffff,25.27536340174563,115.16140348805712
2006,18.933155813272386,1814.3768753462944,323.95987347016046,20.262555589887715,2.465224116198632,393.1062966806882,0.0,0.0,94.99428571428572,4.601428571428571,0.4046938775510204,0.564509808384779,8541a8b3fffffff,25.27536340174563,115.16140348805712
2007,19.20474388612005,1319.0137842364463,323.95987347016046,20.262555589887715,2.593159843077373,383.3884476694383,0.0,0.0,94.82428571428572,4.736122448979592,0.4397959183673469,0.5846942515563284,8541a8b3fffffff,25.27536340174563,115.16140348805712
2008,18.46055762228663,1568.0408601002534,323.95987347016046,20.262555589887715,4.066155730322333,400.0894971584644,0.0,0.0,94.97265306122448,4.391224489795918,0.6363265306122449,0.5824781673212407,8541a8b3fffffff,25.27536340174563,115.16140348805712
2009,19.329636900173192,1118.2096720109655,323.95987347016046,20.262555589887715,2.7756902245743844,405.9291082136061,0.0,0.0,94.97795918367348,4.681632653061224,0.3406122448979591,0.6000483360231718,8541a8b3fffffff,25.27536340174563,115.16140348805712
2010,18.71953848871541,1720.4940102272317,323.95987347016046,20.262555589887715,3.9822305079895632,416.127853250562,0.0,0.0,94.93204081632652,4.628367346938775,0.4397959183673469,0.5709257089922058,8541a8b3fffffff,25.27536340174563,115.16140348805712
2011,18.23663574429024,1385.95829061525,323.95987347016046,20.262555589887715,3.354923192282751,413.768650045432,0.0,0.0,94.8130612244898,4.748163265306123,0.4389795918367346,0.5819419191012255,8541a8b3fffffff,25.27536340174563,115.16140348805712
2012,18.46611116749704,1685.1466406182772,323.95987347016046,20.262555589887715,3.932427192021796,437.2685517101648,0.0,0.0,94.67102040816329,4.7936734693877545,0.5355102040816326,0.590192820722084,8541a8b3fffffff,25.27536340174563,115.16140348805712
2013,18.828773490574868,1334.1763387829203,323.95987347016046,20.262555589887715,3.83778812271412,451.169341009433,0.0,0.0,94.63510204081632,4.829591836734694,0.5355102040816326,0.7564607800996175,8541a8b3fffffff,25.27536340174563,115.16140348805712
2014,19.410620494284608,1246.875938467687,323.95987347016046,20.262555589887715,4.255064205827679,456.2819851416059,0.0,0.0,94.52836734693878,4.837959183673469,0.6338775510204081,0.745002620307125,8541a8b3fffffff,25.27536340174563,115.16140348805712
2015,19.093664482288567,1614.5015932457954,323.95987347016046,20.262555589887715,3.8584676657382,468.9677701741564,0.0,0.0,94.63142857142856,4.929795918367347,0.4389795918367346,0.7192881903505248,8541a8b3fffffff,25.27536340174563,115.16140348805712
2016,19.056976396748627,2107.85806132163,323.95987347016046,20.262555589887715,2.907274845153125,478.146074276701,0.0,0.0,94.30775510204082,5.152244897959184,0.54,0.6848100161231143,8541a8b3fffffff,25.27536340174563,115.16140348805712
2017,19.23446260653832,1235.2146993025826,323.95987347016046,20.262555589887715,7.513410014872101,487.3706682293557,0.0,0.0,93.91,5.7430612244897965,0.3471428571428571,0.7529842244965774,8541a8b3fffffff,25.27536340174563,115.16140348805712
2018,19.07499061098884,1287.451436622348,323.95987347016046,20.262555589887715,7.332204342122988,493.6866327331949,0.0,0.0,94.2622448979592,5.39530612244898,0.3426530612244898,0.7359920758813806,8541a8b3fffffff,25.27536340174563,115.16140348805712
2019,19.3521124114747,1543.0029512329618,323.95987347016046,20.262555589887715,6.744302030811308,502.5221047901228,0.0,0.0,94.46040816326531,5.2910204081632655,0.2487755102040816,0.6961438354244488,8541a8b3fffffff,25.27536340174563,115.16140348805712
2020,19.694445209853534,1218.720182256896,323.95987347016046,20.262555589887715,7.742297807134784,509.65230671134105,0.0,0.0,94.31408163265309,5.303469387755103,0.3828571428571428,0.7222294610136003,8541a8b3fffffff,25.27536340174563,115.16140348805712
2021,19.694445209853534,1218.720182256896,323.95987347016046,20.262555589887715,7.897143763277479,514.7488297784545,0.0,0.0,94.31408163265309,5.303469387755103,0.3828571428571428,0.7651156923425629,8541a8b3fffffff,25.27536340174563,115.16140348805712
2022,19.694445209853534,1218.720182256896,323.95987347016046,20.262555589887715,8.051989719420176,519.8453528455678,0.0,0.0,94.31408163265309,5.303469387755103,0.3828571428571428,0.742385886219005,8541a8b3fffffff,25.27536340174563,115.16140348805712
